user,testType,position,trialNumber,correctAnswer,userAnswer,ansQualifier,value,reversal
Juan,ILD,Right,9,2,2,1,0.25,2
Juan,ILD,Right,10,1,2,0,0.125,3
Juan,ILD,Right,11,1,2,0,0.25,3
Juan,ILD,Right,12,1,1,1,0.5,4
Juan,ILD,Right,13,1,1,1,0.5,4
Juan,ILD,Right,14,2,2,1,0.25,4
Juan,ILD,Right,15,1,1,1,0.25,4
Juan,ILD,Right,16,2,2,1,0.125,4
Juan,ILD,Right,17,1,1,1,0.125,4
Juan,ILD,Right,18,1,2,0,0.0625,5
Juan,ILD,Back Right,1,2,2,1,1,1
Juan,ILD,Back Right,2,1,1,1,1,1
Juan,ILD,Back Right,3,1,1,1,0.5,1
Juan,ILD,Back Right,4,1,1,1,0.5,1
Juan,ILD,Back Right,5,1,2,0,0.25,2
Juan,ILD,Back Right,6,1,1,1,0.5,3
Juan,ILD,Back Right,7,2,2,1,0.5,3
Juan,ILD,Back Right,8,1,2,0,0.25,4
Juan,ILD,Back Right,9,2,2,1,0.5,5
Juan,ILD,Back,1,1,1,1,1,0
Juan,ILD,Back,2,1,1,1,1,0
Juan,ILD,Back,3,2,2,1,0.5,0
Juan,ILD,Back,4,2,2,1,0.5,0
Juan,ILD,Back,5,2,2,1,0.25,0
Juan,ILD,Back,6,2,2,1,0.25,0
Juan,ILD,Back,7,1,1,1,0.125,0
Juan,ILD,Back,8,2,1,0,0.125,1
Juan,ILD,Back,9,2,1,0,0.25,1
Juan,ILD,Back,10,1,1,1,0.5,2
Juan,ILD,Back,11,1,1,1,0.5,2
Juan,ILD,Back,12,1,1,1,0.25,2
Juan,ILD,Back,13,2,2,1,0.25,2
Juan,ILD,Back,14,1,2,0,0.125,3
Juan,ILD,Back,15,2,2,1,0.25,4
Juan,ILD,Back,16,1,1,1,0.25,4
Juan,ILD,Back,17,1,2,0,0.125,5
Juan,ITD,Front,1,2,2,1,100,1
Juan,ITD,Front,2,1,1,1,100,1
Juan,ITD,Front,3,1,2,0,50,2
Juan,ITD,Front,4,1,1,1,100,3
Juan,ITD,Front,5,1,1,1,100,3
Juan,ITD,Front,6,1,1,1,50,3
Juan,ITD,Front,7,2,2,1,50,3
Juan,ITD,Front,8,2,2,1,25,3
Juan,ITD,Front,9,1,1,1,25,3
Juan,ITD,Front,10,2,2,1,12,3
Juan,ITD,Front,11,2,1,0,12,4
Juan,ITD,Front,12,2,2,1,24,5
Juan,ITD,Front Right,1,2,1,0,100,1
Juan,ITD,Front Right,2,2,2,1,200,2
Juan,ITD,Front Right,3,1,1,1,200,2
Juan,ITD,Front Right,4,2,1,0,100,3
Juan,ITD,Front Right,5,1,1,1,200,4
Juan,ITD,Front Right,6,2,1,0,200,5
Juan,ITD,Right,1,2,1,0,100,0
Juan,ITD,Right,2,2,2,1,200,1
Juan,ITD,Right,3,1,2,0,200,2
Juan,ITD,Right,4,2,1,0,400,2
Juan,ITD,Right,5,2,1,0,800,2
Juan,ITD,Right,6,1,1,1,1024,3
Juan,ITD,Right,7,1,2,0,1024,4
Juan,ITD,Right,8,1,1,1,1024,5
Juan,ILD,Back Right,1,1,1,1,100,0
Juan,ILD,Back Right,2,1,1,1,100,0
Juan,ILD,Back Right,3,2,2,1,50,0
Juan,ILD,Back Right,4,1,1,1,50,0
Juan,ILD,Back Right,5,2,1,0,25,1
Juan,ILD,Back Right,6,1,1,1,50,2
Juan,ILD,Back Right,7,2,1,0,50,3
Juan,ILD,Back Right,8,2,1,0,100,3
Juan,ILD,Back Right,9,2,2,1,200,4
Juan,ILD,Back Right,10,1,1,1,200,4
Juan,ILD,Back Right,11,1,1,1,100,4
Juan,ILD,Back Right,12,2,2,1,100,4
Juan,ILD,Back Right,13,2,2,1,50,4
Juan,ILD,Back Right,14,2,2,1,50,4
Juan,ILD,Back Right,15,1,2,0,25,5
Juan,ILD,Back,1,2,2,1,100,1
Juan,ILD,Back,2,1,1,1,100,1
Juan,ILD,Back,3,1,1,1,50,1
Juan,ILD,Back,4,2,2,1,50,1
Juan,ILD,Back,5,1,1,1,25,1
Juan,ILD,Back,6,2,1,0,25,2
Juan,ILD,Back,7,1,1,1,50,3
Juan,ILD,Back,8,2,2,1,50,3
Juan,ILD,Back,9,1,2,0,25,4
Juan,ILD,Back,10,2,2,1,50,5
Juan,ITD,Front,1,1,1,1,100,1
Juan,ITD,Front,2,1,1,1,100,1
Juan,ITD,Front,3,2,2,1,50,1
Juan,ITD,Front,4,2,2,1,50,1
Juan,ITD,Front,5,2,2,1,25,1
Juan,ITD,Front,6,2,2,1,25,1
Juan,ITD,Front,7,2,2,1,12,1
Juan,ITD,Front,8,1,2,0,12,2
Juan,ITD,Front,9,1,1,1,24,3
Juan,ITD,Front,10,2,2,1,24,3
Juan,ITD,Front,11,1,2,0,12,4
Juan,ITD,Front,12,2,1,0,24,4
Juan,ITD,Front,13,2,2,1,48,5
